Customer_ID,Age,Gender,Location,Purchase_Amount,Product_Category,Clicked_Ad,Browsing_History,Interest_Score,Churn_Risk
3537,71,M,PR,6270.9,Eletronicos,Não,"['https://chavez.net/', 'https://martinez-murray.com/', 'http://garcia.info/', 'http://king.biz/', 'http://www.cook-stone.com/', 'http://www.mitchell.net/', 'http://rogers-oliver.com/']",0.9,High
4632,78,M,SC,1250.12,Livros,Não,['https://marshall.com/'],0.56,High
5309,60,F,MG,4390.59,Games,Não,"['https://perez.info/', 'http://www.carter.com/', 'http://scott.com/', 'https://lopez.com/', 'http://adams-carpenter.com/', 'https://mathis-flores.com/', 'https://www.lee-jacobson.biz/']",0.52,Low
7702,52,F,MG,1571.19,Games,Não,"['https://www.roberts.org/', 'http://www.brown.biz/', 'http://smith.com/', 'http://deleon.net/', 'https://kelly.com/', 'https://miller-petty.com/', 'http://www.wood-stone.biz/']",0.95,Low
8926,42,M,SC,9963.4,Saúde,Sim,"['http://www.wilson.com/', 'http://wright-woodward.info/', 'https://anderson.org/', 'http://carrillo.com/', 'https://www.ramsey-carter.biz/', 'http://hunter.org/']",0.58,Medium
7757,80,M,MG,4942.98,Saúde,Não,"['https://stone.com/', 'https://www.tapia-williams.com/', 'https://www.nguyen-nelson.org/', 'http://harper-reed.net/']",0.9,Medium
2494,43,M,BA,6505.87,Esportes,Não,"['http://joseph.com/', 'http://miller-dominguez.org/', 'https://hayden-smith.com/', 'https://www.johnson.com/', 'https://christian-maddox.org/', 'https://webb.info/', 'https://salinas.com/', 'http://www.brown-james.net/']",0.57,High
4287,70,F,PA,4176.08,Livros,Não,"['http://www.johnson.biz/', 'http://www.riley-mosley.com/', 'https://richards-solomon.org/', 'https://drake-martin.com/']",0.89,High
6583,74,M,AM,9916.8,Brinquedos,Sim,"['http://richardson-carroll.biz/', 'https://www.sweeney.info/', 'https://www.hill.com/', 'https://www.garcia.org/', 'http://www.ramos.com/']",0.86,Medium
3518,37,M,MG,7908.4,Games,Sim,"['https://benson.com/', 'http://www.allen.com/', 'http://www.white-diaz.info/', 'https://warren.com/', 'https://www.thomas.net/', 'https://www.rogers.com/', 'https://www.bond-allen.com/', 'http://www.diaz-mcdonald.net/']",0.86,Medium
8014,61,M,RS,517.44,Saúde,Não,"['http://www.palmer.com/', 'https://allen.com/', 'http://www.romero.biz/', 'http://wallace.com/', 'https://hernandez-black.com/', 'http://www.contreras.net/', 'https://phillips.com/']",0.51,High
9694,60,F,DF,5553.2,Eletronicos,Sim,"['http://www.wilkerson-graham.com/', 'http://dixon.com/', 'http://www.barnett.com/', 'https://arroyo.com/', 'https://hamilton.org/', 'http://www.hammond-morrison.com/', 'http://www.paul.com/']",0.99,Medium
4069,24,F,SP,3126.58,Moda,Sim,['https://martinez.com/'],0.63,Medium
7022,65,F,PR,6260.99,Moda,Sim,"['https://smith.biz/', 'http://petty-romero.com/', 'https://moss.com/', 'https://jenkins-taylor.net/', 'http://lawrence.org/', 'http://reyes.com/']",1.0,High
9731,75,F,SP,8179.89,Livros,Não,"['http://mcclain.com/', 'https://www.cox-russell.com/', 'https://jacobs.net/', 'https://mcfarland.com/']",0.63,Low
8806,59,F,SP,3883.16,Eletronicos,Sim,"['http://roberts-walton.net/', 'http://www.garcia.org/', 'http://white-smith.com/', 'http://nelson.com/', 'http://www.carter.com/', 'http://brooks.com/', 'https://tucker.com/', 'https://www.carter.org/']",0.72,Medium
1226,65,F,MG,709.2,Livros,Não,"['http://www.hughes.info/', 'http://www.pope-olson.net/', 'https://stanton-finley.com/', 'https://www.garza.com/', 'https://sanchez.com/', 'http://taylor.com/', 'https://www.williams.net/', 'http://www.nichols-christian.com/', 'https://www.jones.com/', 'http://rose.org/']",0.84,Low
6836,44,F,MG,2387.79,Saúde,Sim,"['http://www.gomez.net/', 'http://www.harvey.net/', 'http://www.flores.info/', 'https://brown.com/', 'https://george.com/', 'http://www.white-williamson.info/', 'http://www.reed-jefferson.biz/', 'https://www.williams.com/']",0.56,Low
2270,24,M,MG,2521.93,Moda,Sim,['http://kelley-hill.com/'],0.82,Low
9611,64,F,BA,3280.83,Games,Não,['https://jimenez.com/'],0.96,Low
8879,76,F,AM,8834.83,Beleza,Sim,"['https://norris.org/', 'http://bowen-gardner.info/', 'http://brown.com/']",0.6,High
3197,29,F,BA,3165.72,Games,Não,"['http://www.arnold.com/', 'https://fernandez-fletcher.com/', 'https://www.hernandez.biz/', 'http://bentley.com/', 'https://phillips.com/', 'http://www.dixon.net/', 'https://www.peters-maldonado.com/', 'http://www.jones.org/', 'https://taylor.com/', 'http://tanner.com/']",0.55,High
6385,70,F,DF,5388.76,Casa,Sim,"['https://osborne.com/', 'http://www.brown.net/', 'https://graham.info/', 'https://brown-steele.com/', 'https://www.roth.com/']",0.69,Low
1639,34,M,PR,1801.51,Esportes,Não,"['http://douglas.com/', 'https://gonzalez-lopez.info/', 'http://www.castro-thomas.com/', 'https://www.davis.com/', 'http://www.alvarez.info/']",0.7,Medium
9879,28,M,RJ,138.79,Casa,Não,"['http://williams.net/', 'https://williams.com/']",0.97,High
4200,43,F,AM,5154.3,Moda,Sim,"['http://www.leon.org/', 'http://james-rangel.org/', 'https://www.meyer.com/', 'http://www.brady.info/']",0.81,Low
1699,77,M,PA,5744.52,Brinquedos,Sim,"['http://walker.com/', 'https://www.cobb-miller.com/', 'https://www.jackson-carter.net/', 'https://gibbs-palmer.com/', 'http://www.blanchard.com/', 'http://www.fuentes.com/']",0.5,Low
8452,42,F,RS,6450.61,Brinquedos,Sim,"['http://www.williams.com/', 'http://harvey-adams.biz/', 'http://www.hamilton.com/', 'http://hanna.info/', 'https://www.mayo-oliver.net/', 'https://www.bright.info/', 'http://www.esparza.com/', 'https://bishop.info/']",0.91,Low
2799,39,M,MG,936.51,Casa,Não,"['http://www.martinez.com/', 'http://stone.biz/', 'http://mason.biz/', 'https://www.fisher.net/', 'https://www.burns.biz/', 'http://www.benton.com/', 'http://www.martin.com/']",0.67,Medium
6366,59,F,PA,5473.08,Livros,Sim,['https://russell.com/'],0.64,Medium
4800,41,M,SP,3532.44,Brinquedos,Não,"['https://gill.net/', 'http://jackson.info/', 'https://hayes.org/', 'http://mcmahon-gibson.biz/', 'http://www.austin.info/', 'http://bryant-hawkins.org/', 'http://www.mason.org/', 'http://alvarado.com/', 'https://ellison.com/', 'http://fisher-barnes.com/']",0.83,Low
4169,18,M,MG,9744.16,Livros,Não,"['https://www.hernandez.org/', 'http://mcbride.com/']",0.54,Medium
4283,61,M,SC,9291.73,Esportes,Sim,"['https://haney-cameron.com/', 'https://french.net/', 'http://burton.com/', 'http://www.decker-glass.com/', 'http://singh.net/', 'http://www.bradley.net/', 'https://www.graves.com/', 'https://mcconnell.net/']",0.56,High
7991,45,F,DF,3042.33,Moda,Sim,"['https://www.cunningham-hutchinson.com/', 'https://sullivan-thompson.com/', 'http://www.wilson.com/', 'https://novak.com/', 'http://huber.info/', 'http://simpson.org/']",0.8,Low
3719,23,F,RS,2167.34,Livros,Sim,"['http://west.org/', 'https://www.campbell.org/', 'http://www.french.info/', 'http://www.day.biz/', 'https://pena-jensen.com/', 'http://www.rodriguez.com/', 'http://www.mccall.com/']",0.89,Low
9707,71,F,BA,2509.31,Brinquedos,Não,"['https://www.larson.org/', 'https://www.smith.net/', 'http://www.gomez-edwards.biz/', 'http://www.christian.biz/', 'http://rubio-sullivan.info/', 'https://www.ortiz.com/']",0.68,Medium
8732,27,F,RS,2660.56,Livros,Sim,"['http://white.com/', 'https://www.strickland.com/', 'https://www.crawford.com/', 'http://www.lewis.com/', 'http://stephens.com/', 'http://pittman-black.biz/', 'https://www.lee-wilson.biz/']",0.72,Medium
6725,20,M,PA,5316.05,Brinquedos,Não,"['https://www.harris-myers.net/', 'http://hayes.com/', 'https://shaw.com/', 'http://butler-paul.com/', 'http://www.rose.com/', 'https://www.wilson.com/', 'http://www.jacobson.com/', 'http://hill.com/', 'http://patrick-evans.com/']",0.81,Low
5190,27,F,PR,8374.14,Moda,Não,"['https://thompson.biz/', 'https://www.zuniga-king.com/', 'http://martin-preston.com/']",0.58,Medium
3925,60,F,BA,1585.02,Saúde,Não,"['http://baker.com/', 'http://www.williamson.net/', 'https://rogers-thomas.biz/', 'http://www.moon-hernandez.com/', 'http://brown-roman.org/']",0.54,High
3369,36,F,DF,201.68,Eletronicos,Não,"['https://www.miller.com/', 'http://washington-miller.org/', 'http://walker-copeland.com/', 'http://barrett-young.biz/', 'https://bonilla-cervantes.com/', 'http://www.myers-riley.biz/', 'http://www.mccoy.com/']",0.97,Low
2194,53,M,RJ,8364.22,Moda,Sim,"['http://www.webb.com/', 'https://www.osborn.com/', 'http://www.hall.net/']",0.82,Medium
7826,44,M,MG,867.11,Eletronicos,Sim,"['http://castillo-johnson.com/', 'http://www.obrien.info/']",0.6,Medium
9163,66,M,AM,3475.3,Moda,Não,"['http://www.martin.info/', 'http://www.robinson.com/', 'http://www.anderson.com/']",0.8,Medium
8866,25,F,AM,5362.45,Saúde,Sim,"['http://www.hunt.com/', 'https://cunningham-herring.org/', 'http://www.washington-small.com/']",0.81,High
4799,22,F,BA,6247.66,Saúde,Sim,"['https://rich.net/', 'http://www.watson.com/', 'http://www.morales.com/', 'https://www.clayton.com/', 'https://www.bond.com/', 'http://www.davis.org/']",0.52,High
1885,63,F,DF,7183.18,Brinquedos,Não,"['http://clark-holt.com/', 'http://www.bennett.net/']",0.83,Medium
8950,32,F,MG,9730.7,Moda,Não,"['http://fox-hooper.biz/', 'http://hodges-brown.com/']",0.67,High
9996,67,M,DF,5976.4,Saúde,Sim,"['http://www.sweeney-garrison.com/', 'http://www.griffin.com/', 'https://www.harrington.org/', 'https://www.miller.com/', 'http://duncan.com/', 'https://www.white-spears.com/', 'http://smith-evans.com/', 'https://www.smith.com/', 'http://www.pope-johnson.com/']",0.77,Medium
1840,66,M,RS,6967.54,Esportes,Sim,"['https://www.anderson.com/', 'https://jackson.org/', 'http://page.com/', 'http://www.allen.com/', 'https://www.rich-mcdonald.com/', 'https://lindsey-todd.com/', 'https://garcia.org/', 'https://morris.com/']",0.89,High
4353,78,M,BA,973.17,Saúde,Não,"['http://www.sawyer.com/', 'http://johnson.info/']",0.77,Medium
7668,43,F,BA,1454.17,Casa,Sim,"['http://www.george-blevins.net/', 'https://www.richardson-parker.org/', 'http://long.com/', 'https://www.pearson.net/']",0.5,Medium
4952,43,M,PR,7843.67,Beleza,Não,"['http://www.costa.com/', 'http://www.alexander.com/', 'http://howard.biz/', 'http://gomez.com/', 'http://heath.com/', 'http://www.franklin.com/', 'http://www.kent.com/', 'https://watson-martin.info/', 'http://www.king-cabrera.biz/', 'http://nguyen-martin.com/']",0.67,Medium
4680,71,F,DF,7833.59,Games,Sim,"['http://www.brown.com/', 'http://www.sutton.biz/', 'https://www.molina.com/', 'https://estrada.info/', 'https://burnett-perez.com/']",0.96,High
7481,36,F,BA,3025.15,Esportes,Sim,"['https://mason.com/', 'https://www.larson.com/', 'http://www.petersen.com/', 'http://www.hooper-smith.com/', 'https://carlson.net/']",0.79,Medium
6402,62,M,PR,2419.4,Games,Não,"['https://jones.com/', 'http://www.ochoa.org/', 'https://www.keller.info/', 'http://park.com/', 'http://www.harris.com/']",0.79,Low
4703,46,M,DF,7352.08,Esportes,Sim,"['https://www.le.org/', 'http://smith.org/', 'https://ross.biz/', 'https://www.cook.net/', 'https://johnson.info/', 'https://www.smith-johnson.com/', 'https://spencer-wilson.com/', 'http://williams-whitney.com/']",0.92,Medium
3694,47,M,MG,2036.35,Casa,Sim,"['http://pena.com/', 'https://www.schmitt.com/', 'http://www.powell-lopez.info/', 'https://www.mitchell-brooks.com/', 'http://www.thomas.com/', 'http://murray.com/', 'https://ramirez-griffin.org/', 'https://miller-davis.com/']",0.57,Low
4618,22,M,PR,8770.43,Eletronicos,Sim,"['https://www.sparks-foster.com/', 'https://www.jones.com/']",0.78,High
6451,69,F,RS,1860.5,Livros,Não,"['http://henry-grant.biz/', 'http://howe.com/', 'http://garrison.com/', 'http://www.nelson-whitaker.net/', 'http://www.mccarthy-galvan.com/', 'https://williams-jensen.com/', 'http://woods-martinez.com/', 'https://www.rogers.biz/', 'https://reid-sanchez.biz/']",0.8,Medium
2751,74,M,RJ,7518.84,Esportes,Sim,['http://www.anderson.net/'],0.53,High
6062,60,F,PR,3100.96,Livros,Sim,"['http://www.silva.com/', 'https://www.davis.com/', 'http://webb-taylor.biz/', 'http://www.martinez-patton.com/', 'https://www.mercado.biz/', 'https://smith-kent.com/', 'https://www.barr.com/', 'https://www.smith.biz/', 'http://moran.com/', 'http://bright-nguyen.com/']",0.54,Medium
7400,69,F,MG,7984.87,Beleza,Sim,"['http://landry-benson.com/', 'https://evans.com/', 'https://www.duran-warren.com/', 'https://sutton.com/', 'http://www.rodriguez.com/', 'http://www.morris-miller.net/', 'https://www.rangel.biz/', 'https://martinez-graves.org/', 'http://carr.com/']",0.96,Medium
9011,74,F,PR,2454.45,Eletronicos,Sim,"['http://www.pena.com/', 'http://sharp-washington.com/', 'http://rogers.com/', 'http://www.cabrera.com/']",0.58,Low
6338,72,F,PR,3054.86,Esportes,Não,"['https://www.robinson.biz/', 'http://perkins.com/', 'https://mahoney-young.net/', 'https://clarke.com/', 'http://houston.net/', 'https://flores.com/']",0.96,High
9170,61,F,DF,9727.24,Eletronicos,Não,"['http://www.stevens.net/', 'http://boyer.biz/', 'http://www.torres.info/', 'http://mcdonald-chapman.com/', 'https://lam-clark.com/', 'http://www.goodwin.com/']",0.6,Medium
2310,21,M,BA,7841.93,Casa,Sim,"['https://www.dyer-cain.com/', 'https://www.mitchell-foster.com/', 'http://www.stevens-garcia.com/', 'https://www.zuniga.com/', 'https://wright.com/']",0.71,Medium
2800,38,F,BA,2348.89,Beleza,Não,"['http://www.santiago.net/', 'https://clayton-hayes.com/', 'http://www.burke-green.biz/', 'http://www.morris-shepherd.com/', 'https://kennedy-quinn.info/', 'https://bell.com/', 'http://henderson.info/']",0.97,Medium
4920,48,M,MG,5157.16,Saúde,Não,['http://www.tucker.com/'],0.61,High
9872,66,F,MG,9136.35,Moda,Não,"['http://perry.net/', 'https://www.holt.com/', 'http://www.long.info/']",0.76,High
7617,50,F,DF,5394.62,Eletronicos,Não,['https://davis-rogers.net/'],0.65,Low
2904,57,M,DF,8248.34,Esportes,Não,"['https://www.shepherd-rodriguez.info/', 'http://www.ellis.com/', 'http://lucero-wolfe.info/', 'http://www.henderson-martinez.com/', 'https://www.taylor.org/']",1.0,Low
4417,31,M,MG,1823.05,Games,Não,['http://henderson.com/'],0.83,Low
1628,20,M,PA,3179.46,Eletronicos,Não,"['http://smith.biz/', 'https://www.robinson-oconnor.com/', 'http://www.dennis-henderson.org/', 'https://nguyen-hughes.com/', 'http://www.martinez.net/', 'http://www.mckee-randall.com/', 'https://www.sanchez.info/', 'http://www.gray-velazquez.com/']",0.58,Medium
4811,44,F,PA,1699.8,Eletronicos,Sim,"['http://www.anderson.com/', 'https://www.williams.com/', 'https://www.clements.com/', 'http://www.delacruz.biz/', 'https://fernandez.net/', 'http://barber.com/']",0.71,Medium
8603,25,M,PR,876.13,Eletronicos,Sim,"['http://www.long-erickson.com/', 'https://brown-kennedy.com/', 'https://cardenas.com/']",0.52,High
8657,40,M,MG,2371.27,Casa,Sim,"['http://www.guerrero.com/', 'http://bennett-cruz.info/']",0.76,Medium
8134,49,M,MG,4663.31,Casa,Não,"['http://www.cohen.com/', 'http://www.rowe.com/', 'http://www.macias.com/']",0.96,Medium
7844,70,M,PA,4497.86,Livros,Sim,"['https://mahoney.info/', 'http://melendez-rangel.info/', 'http://www.reyes.com/']",0.84,Low
4207,38,F,MG,900.42,Casa,Sim,"['http://www.martinez-graham.com/', 'https://www.chase.net/', 'http://lane.biz/', 'http://www.chambers.info/', 'https://www.greer.com/', 'http://robinson-henry.com/', 'http://www.rivera-ballard.com/', 'https://www.moore-bird.com/', 'https://davis-williams.biz/', 'http://www.oliver.com/']",0.76,Medium
2657,37,F,SC,484.87,Saúde,Sim,"['http://www.kelley.com/', 'http://www.miller.biz/', 'http://www.wolf-hoffman.net/', 'http://www.solis.com/']",0.73,Low
1785,75,M,RJ,1431.14,Livros,Não,"['https://www.washington-walker.info/', 'http://www.lewis.com/', 'https://wilson.com/', 'https://christensen.info/', 'http://www.nelson.biz/', 'http://www.williams.com/']",0.91,Medium
9059,55,M,RS,3312.48,Games,Sim,['http://mckay-schneider.org/'],0.61,High
9601,79,F,RJ,9974.57,Livros,Não,"['http://www.green.net/', 'http://www.miller-jimenez.org/', 'http://keller.net/', 'https://green-gibson.net/', 'http://west.com/', 'http://thomas.com/']",0.9,Medium
9528,27,M,SC,4540.49,Eletronicos,Não,"['https://www.ortiz.com/', 'https://holt.com/']",0.7,Medium
3674,63,M,BA,1018.35,Esportes,Sim,"['http://sanders-george.com/', 'http://www.vasquez.com/', 'http://myers.com/', 'http://www.franklin.com/', 'http://chavez.biz/', 'https://coleman.net/', 'http://www.villanueva-rogers.com/', 'https://cobb-robbins.com/', 'http://gomez-bush.com/', 'https://jimenez.net/']",0.94,High
3619,60,F,AM,4326.62,Saúde,Sim,"['https://brandt-king.com/', 'http://francis-maynard.biz/', 'https://www.hogan.com/', 'http://hansen.net/', 'http://long-turner.com/', 'https://snyder.biz/', 'https://www.morton.info/', 'https://www.hamilton.com/']",0.71,High
6078,54,F,MG,4727.31,Livros,Não,"['https://www.lang-myers.net/', 'https://parker.com/']",0.73,Medium
8467,51,F,SP,2118.73,Esportes,Não,"['http://www.powers.info/', 'http://bates-barker.biz/', 'https://lee.com/', 'http://www.wells.com/', 'https://www.snyder-orozco.com/', 'https://king.com/', 'http://www.carter-clements.net/', 'http://moreno.com/', 'http://www.rose.biz/', 'http://www.green.com/']",0.56,Low
5966,58,M,AM,4258.3,Games,Sim,"['http://www.ashley.org/', 'http://gonzales.com/', 'https://king.net/']",0.95,High
5865,79,F,SP,9875.11,Games,Sim,"['https://www.chase-davies.com/', 'http://tapia-jones.com/', 'http://aguilar.com/', 'http://www.jimenez-smith.com/', 'http://martinez.info/', 'http://www.morgan-peterson.org/', 'http://www.bell-buckley.biz/']",0.86,High
9101,72,F,RJ,9586.69,Beleza,Não,"['http://www.clark.org/', 'http://brown.biz/', 'http://kim.biz/']",0.56,Medium
7006,23,F,SC,2981.25,Casa,Sim,"['https://www.tran.com/', 'http://www.gregory-pena.com/', 'https://long.net/', 'http://www.copeland-brown.com/']",0.73,Medium
9996,18,F,DF,4032.62,Eletronicos,Não,"['http://powell.com/', 'https://www.williams-jones.com/', 'http://www.murray-taylor.info/', 'http://www.lee.com/', 'http://www.armstrong.biz/', 'https://www.cruz.com/', 'https://www.jones-roman.com/', 'https://graves-holmes.com/']",0.59,Medium
8489,19,M,AM,9665.27,Eletronicos,Sim,"['https://roberts-james.biz/', 'https://www.barber-anderson.com/', 'https://delgado.biz/', 'http://gonzalez-larson.com/', 'http://kim.com/', 'http://harris.com/', 'http://www.floyd.com/']",0.83,High
5334,30,F,AM,7467.96,Eletronicos,Sim,"['https://richardson.net/', 'http://anderson.com/', 'http://www.herrera-robinson.biz/', 'https://bright.biz/', 'https://cross-glass.com/', 'http://gilmore-mcpherson.com/', 'http://stark.info/', 'http://www.cox-massey.com/']",0.99,High
5887,25,F,DF,6793.17,Eletronicos,Sim,"['https://stark.biz/', 'http://www.lowe.com/', 'https://www.wolfe.com/', 'http://www.james.org/', 'https://hernandez.com/', 'https://duarte.com/', 'https://www.austin.com/', 'http://www.osborn.com/', 'https://www.newton.com/', 'http://www.jackson-short.biz/']",0.78,Medium
7008,33,M,SP,1959.31,Livros,Sim,"['http://www.allen-rhodes.com/', 'https://www.shaw.com/', 'http://www.wilson.org/', 'https://www.steele.com/', 'http://www.weaver.org/', 'http://www.mckinney-gonzalez.com/', 'https://george.com/', 'http://fowler.biz/']",1.0,High
5322,30,F,RS,7863.46,Esportes,Não,"['https://logan.com/', 'https://www.donaldson-bass.com/', 'http://www.griffin-craig.org/', 'https://www.parker-fernandez.com/']",0.85,Medium
8119,74,M,SP,9468.62,Livros,Sim,['https://www.crosby.info/'],0.85,Low
6699,45,M,SC,630.25,Brinquedos,Sim,"['https://johnson.com/', 'https://www.holmes.com/', 'http://www.grant.com/', 'http://www.petersen-olson.com/', 'http://www.cross-davis.net/', 'http://www.owen-young.net/', 'http://www.fisher.com/', 'http://turner.info/']",0.7,Medium
5033,41,M,SP,9470.79,Brinquedos,Sim,"['http://www.barber-smith.com/', 'https://www.reyes.com/', 'http://www.harris.com/', 'https://www.li.org/', 'http://watts-frank.info/', 'https://sanchez.com/', 'https://alexander-levy.com/', 'http://www.parsons-casey.com/']",0.7,Medium
2502,68,M,RS,5247.07,Casa,Sim,['http://www.lyons-simpson.biz/'],0.94,Medium
3224,43,F,PA,8144.21,Moda,Sim,['https://www.long.com/'],0.53,Low
4282,30,M,AM,6517.41,Casa,Sim,"['https://www.roberts-sanchez.com/', 'http://williamson.info/', 'http://blake.com/', 'https://www.schaefer.com/', 'http://garrett.net/', 'https://orozco-ortiz.com/', 'http://rodriguez.com/', 'http://arnold.com/']",0.94,Medium
7708,76,F,AM,5526.96,Saúde,Não,"['https://www.lynch.com/', 'http://yoder.com/', 'https://www.chase.org/']",0.93,High
8442,78,F,SP,4231.4,Saúde,Sim,"['http://www.chen-young.net/', 'https://hopkins.net/', 'http://smith-watson.org/', 'https://carpenter.biz/', 'https://www.martin-duncan.biz/', 'http://www.turner.com/', 'https://ritter.biz/']",0.53,Medium
9587,31,F,MG,4007.25,Saúde,Não,"['https://sanchez-estrada.info/', 'https://www.douglas.com/', 'http://www.bauer.com/', 'https://www.mendez-haynes.biz/', 'http://www.mendoza-francis.com/']",0.8,High
7797,38,M,DF,3123.1,Beleza,Não,"['https://barnes.com/', 'http://www.hodge.com/', 'https://www.peterson.com/', 'https://norman.com/', 'https://www.hernandez.com/', 'http://www.oneill.com/', 'http://www.brown-white.com/']",0.92,Low
9825,55,M,RS,731.51,Games,Sim,"['http://www.aguirre.net/', 'https://levy.org/', 'http://www.meyers-gregory.com/', 'https://www.morris.org/', 'http://www.stanley.com/']",0.61,Medium
2385,34,M,BA,4722.11,Beleza,Não,"['http://diaz-cruz.info/', 'http://sanford.com/', 'http://morton.com/', 'http://brown-foster.info/', 'https://www.horton.biz/', 'https://www.marquez-ellis.com/', 'https://davis.com/', 'https://www.harrington.org/']",0.93,High
8056,28,F,PR,9898.55,Beleza,Não,"['http://king-hunt.org/', 'http://www.herman.com/', 'https://smith.info/', 'https://lamb.com/']",0.95,High
7568,77,M,BA,9872.64,Beleza,Não,"['http://webb.com/', 'http://www.wilkins-king.com/', 'https://www.crane.com/', 'https://www.ramirez.biz/', 'https://zavala-kramer.org/', 'http://www.thompson-fritz.net/', 'https://www.johnson-greene.com/', 'http://www.simmons-wilson.org/', 'http://www.miles.com/']",0.9,Low
6468,63,M,RJ,5355.6,Games,Sim,"['http://www.miller-nelson.info/', 'http://www.brown-robinson.info/', 'https://www.ross.net/', 'https://www.smith-benton.net/', 'https://www.hebert.com/']",0.94,Low
7327,44,M,SP,1172.05,Saúde,Não,"['http://reed.com/', 'http://thomas.com/', 'http://medina-tran.com/', 'https://www.martinez.com/']",0.94,High
4270,44,F,PR,9228.74,Moda,Sim,"['https://www.vargas-tate.com/', 'https://www.thornton-frederick.com/', 'http://hammond-wilson.info/', 'https://www.blake.com/']",0.52,Medium
8181,22,M,MG,3877.34,Saúde,Sim,['https://larson.org/'],0.91,High
8130,60,F,RJ,5526.62,Beleza,Não,"['http://gonzalez-west.com/', 'https://villarreal.com/', 'http://www.osborne.org/', 'http://diaz-huerta.info/', 'https://www.guzman.com/', 'http://www.skinner.com/', 'http://barber.net/']",0.52,High
6262,29,M,RJ,405.17,Livros,Não,"['https://porter.info/', 'http://carroll-diaz.com/', 'https://www.thomas-higgins.info/', 'https://www.neal.com/', 'https://www.stanton-maddox.net/', 'http://bowers-lewis.com/', 'http://www.cole-jacobson.com/', 'http://blake.biz/', 'https://www.brown-banks.net/', 'http://www.martinez-williams.net/']",0.6,Low
7037,68,M,BA,9140.56,Casa,Sim,"['https://www.ferrell.com/', 'https://lopez.com/']",0.88,High
6305,64,M,MG,619.61,Games,Não,"['http://taylor-cannon.com/', 'http://www.miller.com/', 'https://www.gutierrez-benjamin.com/']",0.56,Medium
3431,35,F,RS,5425.2,Esportes,Sim,['http://duffy.com/'],0.53,High
6834,57,M,MG,1748.05,Esportes,Não,"['https://garcia.com/', 'http://www.rose.com/', 'https://www.lowe.com/', 'https://white.info/', 'https://russell.com/', 'https://ruiz.com/', 'http://www.ramsey.com/', 'http://contreras-wilkerson.biz/']",0.81,High
8032,21,M,MG,7784.44,Games,Não,"['http://www.morgan-medina.com/', 'https://lee.com/', 'http://rubio.org/']",0.85,Medium
7390,47,M,AM,8789.65,Games,Não,"['http://www.caldwell.org/', 'http://jones-anderson.com/', 'http://www.jones-mendoza.com/', 'http://www.scott-hayes.info/', 'https://sanchez.com/', 'https://www.taylor.com/', 'http://rice-evans.net/', 'https://russo.org/']",0.62,Low
7935,44,F,PR,9824.15,Casa,Não,"['https://www.peterson-johnson.com/', 'http://phillips.com/', 'https://evans-garcia.info/', 'https://www.hamilton-davidson.biz/', 'https://www.king.net/', 'https://www.kim.info/', 'https://www.watson.com/', 'https://www.benson-smith.net/', 'https://www.nguyen.com/', 'https://www.rice.com/']",0.54,Medium
4931,32,F,BA,1559.62,Casa,Não,"['https://www.andrews.net/', 'http://johnson.info/', 'https://gonzalez.com/', 'https://wood.info/', 'https://www.frey.biz/', 'http://www.jones-adams.com/', 'https://osborn.net/', 'http://www.lucero.org/', 'https://www.flynn-scott.com/', 'https://jenkins.org/']",0.98,High
2365,51,M,RJ,3100.64,Saúde,Sim,['https://chambers-thomas.info/'],0.76,High
2323,44,M,RJ,4129.79,Saúde,Sim,"['https://vance.org/', 'http://rivera.org/', 'https://www.fletcher-mckee.com/', 'http://pena-smith.com/', 'https://www.jenkins.com/', 'http://miller.com/', 'http://gould.com/', 'https://www.vasquez.net/']",1.0,Low
2534,34,M,MG,9922.35,Games,Sim,"['https://www.schwartz-wilson.com/', 'http://www.flores-osborn.com/', 'https://www.harris.com/']",0.63,Medium
1582,33,M,RJ,8179.95,Saúde,Não,"['https://stanley.com/', 'http://wright.com/']",0.87,Low
1699,30,F,RS,4029.43,Beleza,Não,"['https://soto-cruz.biz/', 'https://elliott-bryan.org/', 'http://www.baldwin-clark.com/', 'http://morgan-weber.biz/', 'https://hernandez-wang.com/', 'http://www.richard-vargas.info/']",0.92,High
6143,80,F,DF,5836.89,Games,Sim,"['https://www.dean.com/', 'http://colon-molina.com/', 'http://martin.net/', 'https://howard.com/', 'http://www.mills.com/', 'http://clayton-harrison.com/', 'http://www.cowan.net/', 'https://www.cunningham-carter.net/', 'http://hill.net/']",0.58,High
7795,32,M,SP,196.26,Games,Não,"['https://www.meyer.com/', 'http://www.walker-berger.net/', 'http://nicholson.biz/', 'http://jackson.org/', 'https://booth.com/']",0.96,Low
5245,27,M,MG,2839.66,Esportes,Não,"['https://reid.com/', 'http://ferguson-butler.com/', 'http://www.riggs-roberts.com/', 'https://www.townsend.biz/', 'http://lane.com/', 'https://shields.net/', 'https://www.thompson-edwards.info/', 'http://www.allen-brown.com/', 'http://www.cruz.com/']",0.9,Medium
2613,55,F,AM,4542.62,Casa,Não,"['http://www.johnson-schmidt.info/', 'https://morales-stone.net/', 'http://www.mayer.com/', 'https://lam.com/']",0.66,Low
7625,50,F,DF,7670.55,Saúde,Não,"['http://www.solis-pacheco.com/', 'https://www.duncan-greer.com/', 'http://www.nelson.com/']",0.75,Medium
